"party_id","party_name","issue_slug","issue_label","question","stance","stance_he","evidence","source_count","source_type","source_tier","source_date","source_url","verified"
"haskel","ישראל תחילה","saudi-normalization","ויתורים לפלסטינים תמורת שלום עם סעודיה","האם כדאי לישראל לוותר לפלסטינים, למשל להקפיא בנייה בהתנחלויות, כדי להשיג הסכם שלום עם ערב הסעודית?","0.5","עמדה חלקית","sourced","1","leader","said","2024-12-26","https://www.c14.co.il/article/1080605/","2026-09-07"
"haskel","ישראל תחילה","universal-service","חובת שירות לכלל האזרחים","האם יש להנהיג חובת שירות, צבאי או אזרחי, לכלל אזרחי ישראל, כולל חרדים וערבים?","1","בעד","sourced","1","platform","doc","2026-09-06","https://israelfirst.co.il/work-plan/","2026-09-07"
"haskel","ישראל תחילה","haredi-coalition","חרדים בקואליציה ללא חוק גיוס","האם לגיטימי לצרף את המפלגות החרדיות לקואליציה גם ללא הסכמה מראש על חוק גיוס?","0","נגד","sourced","2","platform","doc","2026-09-06","https://israelfirst.co.il/","2026-09-07"
"haskel","ישראל תחילה","arab-coalition","מפלגות ערביות בקואליציה","האם לגיטימי לצרף מפלגות ערביות לקואליציה ולממשלה?","0","נגד","sourced","1","platform","doc","2026-09-06","https://israelfirst.co.il/","2026-09-07"
"orot","אורות השחר","palestinian-state","מדינה פלסטינית","האם יש להקים מדינה פלסטינית לצד ישראל במסגרת הסדר עתידי?","0","נגד","sourced","2","platform","doc","2025-10-27","https://orothashachar.org.il/platform/","2026-09-07"
"orot","אורות השחר","death-penalty","עונש מוות למחבלים","האם יש לחוקק בישראל עונש מוות למחבלים?","1","בעד","sourced","1","platform","doc","2025-10-27","https://orothashachar.org.il/platform/","2026-09-07"
"orot","אורות השחר","haredi-draft","גיוס חרדים","האם יש לחוקק חוק המחייב גיוס בחורי ישיבה חרדים, כולל סנקציות אישיות על משתמטים?","0.5","עמדה חלקית","sourced","2","platform","doc","2025-10-27","https://orothashachar.org.il/platform/","2026-09-07"
"orot","אורות השחר","judicial-reform","הרפורמה המשפטית והגבלת בג""ץ","האם יש להגביל את סמכויות בג""ץ ולחזק את כוחן של הכנסת והממשלה (ברוח הרפורמה המשפטית)?","1","בעד","sourced","2","platform","doc","2025-10-27","https://orothashachar.org.il/platform/","2026-09-07"
"orot","אורות השחר","oct7-inquiry","ועדת חקירה ממלכתית ל-7 באוקטובר","האם יש להקים מיד ועדת חקירה ממלכתית לאירועי 7 באוקטובר?","1","בעד","sourced","2","mk","said","2026-08-09","https://www.ynet.co.il/news/article/syrrjelumx","2026-09-07"
"orot","אורות השחר","religion-state","תחבורה ציבורית בשבת ונישואים אזרחיים","האם יש להפעיל תחבורה ציבורית בשבת ולהנהיג נישואים אזרחיים בישראל?","0","נגד","sourced","1","platform","doc","2025-10-27","https://orothashachar.org.il/platform/","2026-09-07"
"orot","אורות השחר","gaza-control","שליטה ביטחונית בעזה","האם צה""ל צריך להמשיך לשלוט ביטחונית ברצועת עזה גם בשנים הקרובות?","1","בעד","sourced","2","platform","doc","2025-10-27","https://orothashachar.org.il/platform/","2026-09-07"
"orot","אורות השחר","lower-taxes","הורדת מסים מול שירותים לאזרח","האם צריך להוריד מסים, גם אם המשמעות היא שהמדינה תספק פחות שירותים לאזרח?","0.5","עמדה חלקית","sourced","1","platform","doc","2025-10-27","https://orothashachar.org.il/platform/","2026-09-07"
"orot","אורות השחר","yeshiva-budgets","תקציבי הישיבות והחינוך החרדי","האם יש להגדיל את התקציבים לישיבות ולמוסדות החינוך החרדי?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"orot","אורות השחר","nation-state-law","סעיף שוויון בחוק הלאום","האם צריך להוסיף לחוק הלאום סעיף שקובע שכל אזרחי ישראל שווים?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"orot","אורות השחר","temple-mount","תפילת יהודים בהר הבית","האם יש לאפשר תפילת יהודים בהר הבית, גם אם המשמעות היא שינוי הסטטוס-קוו?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"orot","אורות השחר","settlements","הרחבת ההתנחלויות","האם יש להרחיב את ההתנחלויות ביהודה ושומרון?","1","בעד","sourced","1","platform","doc","2025-10-27","https://orothashachar.org.il/platform/","2026-09-07"
"orot","אורות השחר","term-limits","הגבלת כהונת ראש הממשלה","האם צריך לקבוע בחוק הגבלה על מספר השנים שראש ממשלה יכול לכהן?","1","בעד","sourced","1","platform","doc","2025-10-27","https://orothashachar.org.il/platform/","2026-09-07"
"orot","אורות השחר","benefits-for-service","התניית הטבות בשירות צבאי או אזרחי","האם יש להתנות הטבות ממשלתיות (כמו הנחות ומענקים) בשירות צבאי או אזרחי?","1","בעד","sourced","2","platform","doc","2025-10-27","https://orothashachar.org.il/platform/","2026-09-07"
"orot","אורות השחר","housing","התערבות ממשלתית בשוק הדיור","האם על הממשלה להתערב באופן פעיל בשוק הדיור: פיקוח, סבסוד ודיור ציבורי?","0.5","עמדה חלקית","sourced","2","platform","doc","2025-10-27","https://orothashachar.org.il/platform/","2026-09-07"
"orot","אורות השחר","lgbt-equality","שוויון זכויות לקהילה הלהט""בית","האם יש לעגן בחוק שוויון זכויות מלא לקהילת הלהט""ב, כולל הכרה בזוגיות?","0","נגד","sourced","1","platform","doc","2025-10-27","https://orothashachar.org.il/platform/","2026-09-07"
"orot","אורות השחר","saudi-normalization","ויתורים לפלסטינים תמורת שלום עם סעודיה","האם כדאי לישראל לוותר לפלסטינים, למשל להקפיא בנייה בהתנחלויות, כדי להשיג הסכם שלום עם ערב הסעודית?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"orot","אורות השחר","universal-service","חובת שירות לכלל האזרחים","האם יש להנהיג חובת שירות, צבאי או אזרחי, לכלל אזרחי ישראל, כולל חרדים וערבים?","1","בעד","sourced","2","platform","doc","2025-10-27","https://orothashachar.org.il/platform/","2026-09-07"
"orot","אורות השחר","haredi-coalition","חרדים בקואליציה ללא חוק גיוס","האם לגיטימי לצרף את המפלגות החרדיות לקואליציה גם ללא הסכמה מראש על חוק גיוס?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"orot","אורות השחר","arab-coalition","מפלגות ערביות בקואליציה","האם לגיטימי לצרף מפלגות ערביות לקואליציה ולממשלה?","0","נגד","sourced","1","mk","said","2026-07-07","https://www.srugim.co.il/101005786-%D7%A4%D7%A2%D7%99%D7%9C-%D7%94%D7%99%D7%9E%D7%99%D7%9F-%D7%9E%D7%A4%D7%AA%D7%99%D7%A2-%D7%94%D7%97%D7%9C%D7%98%D7%AA%D7%99-%D7%9C%D7%AA%D7%9E%D7%95%D7%9A-%D7%91%D7%91%D7%A0%D7%98","2026-09-07"
"wilf","עוז","palestinian-state","מדינה פלסטינית","האם יש להקים מדינה פלסטינית לצד ישראל במסגרת הסדר עתידי?","0.5","עמדה חלקית","sourced","2","leader","said","2026-01-22","https://www.c14.co.il/article/1437699","2026-09-07"
"wilf","עוז","death-penalty","עונש מוות למחבלים","האם יש לחוקק בישראל עונש מוות למחבלים?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"wilf","עוז","haredi-draft","גיוס חרדים","האם יש לחוקק חוק המחייב גיוס בחורי ישיבה חרדים, כולל סנקציות אישיות על משתמטים?","1","בעד","sourced","2","platform","doc","2026-09-06","https://www.ozparty.co.il/state-services","2026-09-07"
"wilf","עוז","judicial-reform","הרפורמה המשפטית והגבלת בג""ץ","האם יש להגביל את סמכויות בג""ץ ולחזק את כוחן של הכנסת והממשלה (ברוח הרפורמה המשפטית)?","0.5","עמדה חלקית","sourced","2","platform","doc","2026-09-06","https://www.ozparty.co.il/exile-to-sovereignty","2026-09-07"
"wilf","עוז","oct7-inquiry","ועדת חקירה ממלכתית ל-7 באוקטובר","האם יש להקים מיד ועדת חקירה ממלכתית לאירועי 7 באוקטובר?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"wilf","עוז","religion-state","תחבורה ציבורית בשבת ונישואים אזרחיים","האם יש להפעיל תחבורה ציבורית בשבת ולהנהיג נישואים אזרחיים בישראל?","1","בעד","sourced","2","platform","doc","2026-09-07","https://www.ozparty.co.il/exile-to-sovereignty","2026-09-07"
"wilf","עוז","gaza-control","שליטה ביטחונית בעזה","האם צה""ל צריך להמשיך לשלוט ביטחונית ברצועת עזה גם בשנים הקרובות?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"wilf","עוז","lower-taxes","הורדת מסים מול שירותים לאזרח","האם צריך להוריד מסים, גם אם המשמעות היא שהמדינה תספק פחות שירותים לאזרח?","0.5","עמדה חלקית","sourced","1","platform","doc","2026-09-06","https://www.ozparty.co.il/state-services","2026-09-07"
"wilf","עוז","yeshiva-budgets","תקציבי הישיבות והחינוך החרדי","האם יש להגדיל את התקציבים לישיבות ולמוסדות החינוך החרדי?","0","נגד","sourced","2","platform","doc","2026-09-06","https://www.ozparty.co.il/exile-to-sovereignty","2026-09-07"
"wilf","עוז","nation-state-law","סעיף שוויון בחוק הלאום","האם צריך להוסיף לחוק הלאום סעיף שקובע שכל אזרחי ישראל שווים?","1","בעד","sourced","1","platform","doc","2026-09-07","https://www.ozparty.co.il/exile-to-sovereignty","2026-09-07"
"wilf","עוז","temple-mount","תפילת יהודים בהר הבית","האם יש לאפשר תפילת יהודים בהר הבית, גם אם המשמעות היא שינוי הסטטוס-קוו?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"wilf","עוז","settlements","הרחבת ההתנחלויות","האם יש להרחיב את ההתנחלויות ביהודה ושומרון?","0.5","עמדה חלקית","sourced","2","platform","doc","2026-09-06","https://www.ozparty.co.il/exile-to-sovereignty","2026-09-07"
"wilf","עוז","term-limits","הגבלת כהונת ראש הממשלה","האם צריך לקבוע בחוק הגבלה על מספר השנים שראש ממשלה יכול לכהן?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"wilf","עוז","benefits-for-service","התניית הטבות בשירות צבאי או אזרחי","האם יש להתנות הטבות ממשלתיות (כמו הנחות ומענקים) בשירות צבאי או אזרחי?","1","בעד","sourced","2","platform","doc","2026-09-06","https://www.ozparty.co.il/state-services","2026-09-07"
"wilf","עוז","housing","התערבות ממשלתית בשוק הדיור","האם על הממשלה להתערב באופן פעיל בשוק הדיור: פיקוח, סבסוד ודיור ציבורי?","0.5","עמדה חלקית","sourced","1","platform","doc","2026-09-06","https://www.ozparty.co.il/exile-to-sovereignty","2026-09-07"
"wilf","עוז","lgbt-equality","שוויון זכויות לקהילה הלהט""בית","האם יש לעגן בחוק שוויון זכויות מלא לקהילת הלהט""ב, כולל הכרה בזוגיות?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"wilf","עוז","saudi-normalization","ויתורים לפלסטינים תמורת שלום עם סעודיה","האם כדאי לישראל לוותר לפלסטינים, למשל להקפיא בנייה בהתנחלויות, כדי להשיג הסכם שלום עם ערב הסעודית?","0.5","עמדה חלקית","sourced","1","leader","said","2025-12-13","https://www.maariv.co.il/news/opinions/article-1261155","2026-09-07"
"wilf","עוז","universal-service","חובת שירות לכלל האזרחים","האם יש להנהיג חובת שירות, צבאי או אזרחי, לכלל אזרחי ישראל, כולל חרדים וערבים?","1","בעד","sourced","2","platform","doc","2026-09-06","https://www.ozparty.co.il/state-services","2026-09-07"
"wilf","עוז","haredi-coalition","חרדים בקואליציה ללא חוק גיוס","האם לגיטימי לצרף את המפלגות החרדיות לקואליציה גם ללא הסכמה מראש על חוק גיוס?","0","נגד","sourced","1","leader","said","2024-10-15","https://www.israelhayom.co.il/magazine/hashavua/article/16616700","2026-09-07"
"wilf","עוז","arab-coalition","מפלגות ערביות בקואליציה","האם לגיטימי לצרף מפלגות ערביות לקואליציה ולממשלה?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"zelicha","הכלכלית החדשה","palestinian-state","מדינה פלסטינית","האם יש להקים מדינה פלסטינית לצד ישראל במסגרת הסדר עתידי?","0","נגד","sourced","2","platform","doc","2026-09-06","https://www.hakalkalit.org/%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F","2026-09-07"
"zelicha","הכלכלית החדשה","death-penalty","עונש מוות למחבלים","האם יש לחוקק בישראל עונש מוות למחבלים?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"zelicha","הכלכלית החדשה","haredi-draft","גיוס חרדים","האם יש לחוקק חוק המחייב גיוס בחורי ישיבה חרדים, כולל סנקציות אישיות על משתמטים?","1","בעד","sourced","2","platform","doc","2026-09-06","https://www.hakalkalit.org/%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F","2026-09-07"
"zelicha","הכלכלית החדשה","judicial-reform","הרפורמה המשפטית והגבלת בג""ץ","האם יש להגביל את סמכויות בג""ץ ולחזק את כוחן של הכנסת והממשלה (ברוח הרפורמה המשפטית)?","0.5","עמדה חלקית","sourced","2","policy","doc","2023-01-31","https://www.hakalkalit.org/%D7%A8%D7%A4%D7%95%D7%A8%D7%9E%D7%94-%D7%91%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA-%D7%94%D7%9E%D7%A9%D7%A4%D7%98","2026-09-07"
"zelicha","הכלכלית החדשה","oct7-inquiry","ועדת חקירה ממלכתית ל-7 באוקטובר","האם יש להקים מיד ועדת חקירה ממלכתית לאירועי 7 באוקטובר?","0.5","עמדה חלקית","sourced","1","leader","said","2026-08-13","https://www.c14.co.il/article/1659414","2026-09-07"
"zelicha","הכלכלית החדשה","religion-state","תחבורה ציבורית בשבת ונישואים אזרחיים","האם יש להפעיל תחבורה ציבורית בשבת ולהנהיג נישואים אזרחיים בישראל?","0.5","עמדה חלקית","sourced","1","media","reported","2021-03-17","https://shakuf.co.il/19271","2026-09-07"
"zelicha","הכלכלית החדשה","gaza-control","שליטה ביטחונית בעזה","האם צה""ל צריך להמשיך לשלוט ביטחונית ברצועת עזה גם בשנים הקרובות?","0.5","עמדה חלקית","sourced","2","platform","doc","2026-09-06","https://www.hakalkalit.org/%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F","2026-09-07"
"zelicha","הכלכלית החדשה","lower-taxes","הורדת מסים מול שירותים לאזרח","האם צריך להוריד מסים, גם אם המשמעות היא שהמדינה תספק פחות שירותים לאזרח?","1","בעד","sourced","1","platform","doc","2026-09-06","https://www.hakalkalit.org/%D7%9E%D7%A6%D7%A2-%D7%94%D7%9E%D7%A4%D7%9C%D7%92%D7%94-%D7%94%D7%9B%D7%9C%D7%9B%D7%9C%D7%99%D7%AA","2026-09-07"
"zelicha","הכלכלית החדשה","yeshiva-budgets","תקציבי הישיבות והחינוך החרדי","האם יש להגדיל את התקציבים לישיבות ולמוסדות החינוך החרדי?","0","נגד","sourced","1","platform","doc","2026-09-06","https://www.hakalkalit.org/%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F","2026-09-07"
"zelicha","הכלכלית החדשה","nation-state-law","סעיף שוויון בחוק הלאום","האם צריך להוסיף לחוק הלאום סעיף שקובע שכל אזרחי ישראל שווים?","1","בעד","sourced","1","platform","doc","2026-09-07","https://web.archive.org/web/20251116163323/https://www.hakalkalit.org/%D7%A0%D7%95%D7%A9%D7%90%D7%99%D7%9D-%D7%95%D7%AA%D7%97%D7%95%D7%9E%D7%99%D7%9D-%D7%A0%D7%95%D7%A1%D7%A4%D7%99%D7%9D","2026-09-07"
"zelicha","הכלכלית החדשה","temple-mount","תפילת יהודים בהר הבית","האם יש לאפשר תפילת יהודים בהר הבית, גם אם המשמעות היא שינוי הסטטוס-קוו?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"zelicha","הכלכלית החדשה","settlements","הרחבת ההתנחלויות","האם יש להרחיב את ההתנחלויות ביהודה ושומרון?","1","בעד","sourced","2","platform","doc","2026-09-06","https://www.hakalkalit.org/%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F","2026-09-07"
"zelicha","הכלכלית החדשה","term-limits","הגבלת כהונת ראש הממשלה","האם צריך לקבוע בחוק הגבלה על מספר השנים שראש ממשלה יכול לכהן?","1","בעד","sourced","1","media","reported","2021-03-17","https://shakuf.co.il/19268","2026-09-07"
"zelicha","הכלכלית החדשה","benefits-for-service","התניית הטבות בשירות צבאי או אזרחי","האם יש להתנות הטבות ממשלתיות (כמו הנחות ומענקים) בשירות צבאי או אזרחי?","1","בעד","sourced","1","platform","doc","2026-09-06","https://www.hakalkalit.org/%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F","2026-09-07"
"zelicha","הכלכלית החדשה","housing","התערבות ממשלתית בשוק הדיור","האם על הממשלה להתערב באופן פעיל בשוק הדיור: פיקוח, סבסוד ודיור ציבורי?","0.5","עמדה חלקית","sourced","2","platform","doc","2026-09-06","https://www.hakalkalit.org/%D7%9E%D7%A6%D7%A2-%D7%94%D7%9E%D7%A4%D7%9C%D7%92%D7%94-%D7%94%D7%9B%D7%9C%D7%9B%D7%9C%D7%99%D7%AA","2026-09-07"
"zelicha","הכלכלית החדשה","lgbt-equality","שוויון זכויות לקהילה הלהט""בית","האם יש לעגן בחוק שוויון זכויות מלא לקהילת הלהט""ב, כולל הכרה בזוגיות?","1","בעד","sourced","1","platform","doc","2026-09-07","https://web.archive.org/web/20251116163323/https://www.hakalkalit.org/%D7%A0%D7%95%D7%A9%D7%90%D7%99%D7%9D-%D7%95%D7%AA%D7%97%D7%95%D7%9E%D7%99%D7%9D-%D7%A0%D7%95%D7%A1%D7%A4%D7%99%D7%9D","2026-09-07"
"zelicha","הכלכלית החדשה","saudi-normalization","ויתורים לפלסטינים תמורת שלום עם סעודיה","האם כדאי לישראל לוותר לפלסטינים, למשל להקפיא בנייה בהתנחלויות, כדי להשיג הסכם שלום עם ערב הסעודית?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"zelicha","הכלכלית החדשה","universal-service","חובת שירות לכלל האזרחים","האם יש להנהיג חובת שירות, צבאי או אזרחי, לכלל אזרחי ישראל, כולל חרדים וערבים?","0.5","עמדה חלקית","sourced","2","platform","doc","2026-09-07","https://www.hakalkalit.org/%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F","2026-09-07"
"zelicha","הכלכלית החדשה","haredi-coalition","חרדים בקואליציה ללא חוק גיוס","האם לגיטימי לצרף את המפלגות החרדיות לקואליציה גם ללא הסכמה מראש על חוק גיוס?","0.5","עמדה חלקית","sourced","1","leader","said","2026-07-09","https://www.israelhayom.co.il/news/politics/article/20941902","2026-09-07"
"zelicha","הכלכלית החדשה","arab-coalition","מפלגות ערביות בקואליציה","האם לגיטימי לצרף מפלגות ערביות לקואליציה ולממשלה?","0","נגד","sourced","2","leader","said","2026-08-13","https://www.c14.co.il/article/1659414","2026-09-07"
"standing","מקום לכולנו","palestinian-state","מדינה פלסטינית","האם יש להקים מדינה פלסטינית לצד ישראל במסגרת הסדר עתידי?","1","בעד","sourced","4","platform","doc","2026-09-07","https://www.place4all.org.il/platform","2026-09-07"
"standing","מקום לכולנו","death-penalty","עונש מוות למחבלים","האם יש לחוקק בישראל עונש מוות למחבלים?","0","נגד","sourced","2","platform","doc","2026-09-07","https://www.place4all.org.il/platform","2026-09-07"
"standing","מקום לכולנו","haredi-draft","גיוס חרדים","האם יש לחוקק חוק המחייב גיוס בחורי ישיבה חרדים, כולל סנקציות אישיות על משתמטים?","0","נגד","sourced","1","leader","said","2026-08-13","https://1075.fm/item/222830","2026-09-07"
"standing","מקום לכולנו","judicial-reform","הרפורמה המשפטית והגבלת בג""ץ","האם יש להגביל את סמכויות בג""ץ ולחזק את כוחן של הכנסת והממשלה (ברוח הרפורמה המשפטית)?","0","נגד","sourced","2","leader","said","2024-11-25","https://t.me/s/AlonLeeGreen/130","2026-09-07"
"standing","מקום לכולנו","oct7-inquiry","ועדת חקירה ממלכתית ל-7 באוקטובר","האם יש להקים מיד ועדת חקירה ממלכתית לאירועי 7 באוקטובר?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"standing","מקום לכולנו","religion-state","תחבורה ציבורית בשבת ונישואים אזרחיים","האם יש להפעיל תחבורה ציבורית בשבת ולהנהיג נישואים אזרחיים בישראל?","1","בעד","sourced","2","platform","doc","2026-09-07","https://www.place4all.org.il/platform","2026-09-07"
"standing","מקום לכולנו","gaza-control","שליטה ביטחונית בעזה","האם צה""ל צריך להמשיך לשלוט ביטחונית ברצועת עזה גם בשנים הקרובות?","0","נגד","sourced","4","platform","doc","2026-09-07","https://www.place4all.org.il/qa","2026-09-07"
"standing","מקום לכולנו","lower-taxes","הורדת מסים מול שירותים לאזרח","האם צריך להוריד מסים, גם אם המשמעות היא שהמדינה תספק פחות שירותים לאזרח?","0","נגד","sourced","2","platform","doc","2026-09-07","https://www.place4all.org.il/platform","2026-09-07"
"standing","מקום לכולנו","yeshiva-budgets","תקציבי הישיבות והחינוך החרדי","האם יש להגדיל את התקציבים לישיבות ולמוסדות החינוך החרדי?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"standing","מקום לכולנו","nation-state-law","סעיף שוויון בחוק הלאום","האם צריך להוסיף לחוק הלאום סעיף שקובע שכל אזרחי ישראל שווים?","1","בעד","sourced","3","platform","doc","2026-09-07","https://www.place4all.org.il/platform","2026-09-07"
"standing","מקום לכולנו","temple-mount","תפילת יהודים בהר הבית","האם יש לאפשר תפילת יהודים בהר הבית, גם אם המשמעות היא שינוי הסטטוס-קוו?","0","נגד","sourced","1","leader","said","2023-04-06","https://t.me/s/AlonLeeGreen/20","2026-09-07"
"standing","מקום לכולנו","settlements","הרחבת ההתנחלויות","האם יש להרחיב את ההתנחלויות ביהודה ושומרון?","0","נגד","sourced","4","platform","doc","2026-09-07","https://www.place4all.org.il/platform","2026-09-07"
"standing","מקום לכולנו","term-limits","הגבלת כהונת ראש הממשלה","האם צריך לקבוע בחוק הגבלה על מספר השנים שראש ממשלה יכול לכהן?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"standing","מקום לכולנו","benefits-for-service","התניית הטבות בשירות צבאי או אזרחי","האם יש להתנות הטבות ממשלתיות (כמו הנחות ומענקים) בשירות צבאי או אזרחי?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"standing","מקום לכולנו","housing","התערבות ממשלתית בשוק הדיור","האם על הממשלה להתערב באופן פעיל בשוק הדיור: פיקוח, סבסוד ודיור ציבורי?","1","בעד","sourced","2","platform","doc","2026-09-07","https://www.place4all.org.il/platform","2026-09-07"
"standing","מקום לכולנו","lgbt-equality","שוויון זכויות לקהילה הלהט""בית","האם יש לעגן בחוק שוויון זכויות מלא לקהילת הלהט""ב, כולל הכרה בזוגיות?","1","בעד","sourced","2","platform","doc","2026-09-07","https://www.place4all.org.il/platform","2026-09-07"
"standing","מקום לכולנו","saudi-normalization","ויתורים לפלסטינים תמורת שלום עם סעודיה","האם כדאי לישראל לוותר לפלסטינים, למשל להקפיא בנייה בהתנחלויות, כדי להשיג הסכם שלום עם ערב הסעודית?","1","בעד","sourced","2","platform","doc","2026-09-07","https://www.place4all.org.il/platform","2026-09-07"
"standing","מקום לכולנו","universal-service","חובת שירות לכלל האזרחים","האם יש להנהיג חובת שירות, צבאי או אזרחי, לכלל אזרחי ישראל, כולל חרדים וערבים?","0","נגד","sourced","2","platform","doc","2026-09-07","https://www.place4all.org.il/demands","2026-09-07"
"standing","מקום לכולנו","haredi-coalition","חרדים בקואליציה ללא חוק גיוס","האם לגיטימי לצרף את המפלגות החרדיות לקואליציה גם ללא הסכמה מראש על חוק גיוס?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"standing","מקום לכולנו","arab-coalition","מפלגות ערביות בקואליציה","האם לגיטימי לצרף מפלגות ערביות לקואליציה ולממשלה?","1","בעד","sourced","2","leader","said","2026-07-06","https://t.me/s/RulaDaood/109","2026-09-07"
"byn","ביחד נצליח","palestinian-state","מדינה פלסטינית","האם יש להקים מדינה פלסטינית לצד ישראל במסגרת הסדר עתידי?","1","בעד","sourced","2","leader","said","2025-07-26","https://sonara.net/%d8%ad%d8%b2%d8%a8-%d9%85%d8%b9%d9%8b%d8%a7-%d9%86%d9%86%d8%ac%d8%ad-%d9%8a%d8%b1%d8%ad%d8%a8-%d8%a8%d8%aa%d8%b5%d8%b1%d9%8a%d8%ad-%d9%85%d8%a7%d9%83%d8%b1%d9%88%d9%86-%d9%84%d9%84%d8%a7%d8%b9/","2026-09-07"
"byn","ביחד נצליח","death-penalty","עונש מוות למחבלים","האם יש לחוקק בישראל עונש מוות למחבלים?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"byn","ביחד נצליח","haredi-draft","גיוס חרדים","האם יש לחוקק חוק המחייב גיוס בחורי ישיבה חרדים, כולל סנקציות אישיות על משתמטים?","0","נגד","sourced","1","media","reported","2025-11-26","https://www.israelhayom.co.il/news/politics/article/19326783","2026-09-07"
"byn","ביחד נצליח","judicial-reform","הרפורמה המשפטית והגבלת בג""ץ","האם יש להגביל את סמכויות בג""ץ ולחזק את כוחן של הכנסת והממשלה (ברוח הרפורמה המשפטית)?","0","נגד","sourced","1","media","reported","2026-01-13","https://sonara.net/%d8%ad%d8%b2%d8%a8-%d9%85%d8%b9%d9%8b%d8%a7-%d9%86%d9%86%d8%ac%d8%ad-%d8%aa%d9%88%d8%b3%d9%8a%d8%b9-%d8%aa%d8%ad%d8%a7%d9%84%d9%81-%d8%a7%d9%84%d9%82%d9%88%d9%89-%d9%84%d9%84%d8%aa%d8%b9%d8%a7/","2026-09-07"
"byn","ביחד נצליח","oct7-inquiry","ועדת חקירה ממלכתית ל-7 באוקטובר","האם יש להקים מיד ועדת חקירה ממלכתית לאירועי 7 באוקטובר?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"byn","ביחד נצליח","religion-state","תחבורה ציבורית בשבת ונישואים אזרחיים","האם יש להפעיל תחבורה ציבורית בשבת ולהנהיג נישואים אזרחיים בישראל?","1","בעד","sourced","1","media","reported","2025-06-30","https://www.ice.co.il/local-news/news/article/1072201","2026-09-07"
"byn","ביחד נצליח","gaza-control","שליטה ביטחונית בעזה","האם צה""ל צריך להמשיך לשלוט ביטחונית ברצועת עזה גם בשנים הקרובות?","0","נגד","sourced","1","leader","said","2024-04-24","https://103fm.maariv.co.il/programs/media.aspx?ZrqvnVq=JHMGIF&c41t4nzVQ=GJL","2026-09-07"
"byn","ביחד נצליח","lower-taxes","הורדת מסים מול שירותים לאזרח","האם צריך להוריד מסים, גם אם המשמעות היא שהמדינה תספק פחות שירותים לאזרח?","0","נגד","sourced","2","media","reported","2025-09-15","https://sonara.net/%d8%a7%d9%84%d8%ad%d8%b2%d8%a8-%d8%a7%d9%84%d9%8a%d9%87%d9%88%d8%af%d9%8a-%d8%a7%d9%84%d8%b9%d8%b1%d8%a8%d9%8a-%d9%85%d8%b9%d8%a7%d9%8b-%d9%86%d9%86%d8%ac%d8%ad-%d8%af%d8%b9%d9%85-%d8%a7%d9%84/","2026-09-07"
"byn","ביחד נצליח","yeshiva-budgets","תקציבי הישיבות והחינוך החרדי","האם יש להגדיל את התקציבים לישיבות ולמוסדות החינוך החרדי?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"byn","ביחד נצליח","nation-state-law","סעיף שוויון בחוק הלאום","האם צריך להוסיף לחוק הלאום סעיף שקובע שכל אזרחי ישראל שווים?","1","בעד","sourced","1","media","reported","2024-05-19","https://www.inn.co.il/news/637837","2026-09-07"
"byn","ביחד נצליח","temple-mount","תפילת יהודים בהר הבית","האם יש לאפשר תפילת יהודים בהר הבית, גם אם המשמעות היא שינוי הסטטוס-קוו?","0.5","עמדה חלקית","documented_silence","0","","","","",""
